Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class,confidence_score,pred_label
1.93596,1.85049,1.17862,2.46384,-0.33372,-0.0406634,1.94631,1.86386,-0.253454,-0.964969,-0.973362,0.225135,-2.02829,-0.704936,0.185908,-0.0335285,BARBUNYA,1,unknown
-1.0234,-1.12476,-0.968989,-1.11198,-0.43878,-0.156507,-1.02765,-1.10766,0.944479,0.93182,0.898402,0.356933,1.1849,0.733629,0.320439,0.542381,DERMASON,1,DERMASON
7.76343,5.0496,4.3437,6.50928,0.241175,0.473292,7.70005,5.72854,-0.00150496,0.481319,-0.0690012,-0.364304,-3.68645,-1.65546,-0.398484,-0.359778,BOMBAY,1,unknown
-1.06879,-1.18699,-1.16148,-0.902762,-0.909409,-0.796546,-1.06587,-1.16669,-0.402928,0.147435,0.987298,0.912164,0.906749,1.29777,0.902686,0.344652,DERMASON,1,DERMASON
1.49642,1.53818,1.5263,1.08954,0.993661,0.937713,1.48082,1.49475,0.974897,0.342579,-1.0721,-1.01921,-1.08922,-1.24575,-1.01467,-0.551841,CALI,1,CALI
-0.232817,-0.194644,-0.275114,-0.0184893,-0.346579,-0.0544096,-0.24017,-0.170452,-0.483754,0.594468,0.119391,0.253084,-0.128811,0.0821226,0.214318,0.467267,SIRA,1,SIRA
-0.736466,-0.794805,-1.11158,0.088547,-1.52418,-2.13054,-0.735485,-0.749088,0.553757,0.152436,0.74114,1.78645,-0.249082,1.8172,1.87029,0.82163,SEKER,1,SEKER
-0.21173,-0.402445,-0.687133,0.82805,-1.42485,-1.85558,-0.226743,-0.147418,-0.0710524,1.2008,1.56201,1.62538,-0.909943,1.19582,1.68737,0.477692,SEKER,1,SEKER
0.917293,0.831495,-0.115205,2.70535,-1.72963,-2.81773,0.923399,0.979788,1.6906,-0.680631,0.0404895,2.08309,-2.16221,0.905137,2.21271,-0.136893,BARBUNYA,1,unknown
-1.2815,-1.42202,-1.26489,-1.43297,-0.623544,-0.381703,-1.27754,-1.45294,0.778147,0.17035,0.907536,0.559207,1.67566,1.197,0.529655,0.216,DERMASON,1,DERMASON
1.83519,2.01814,1.53332,1.68316,0.541455,0.680787,1.83663,1.78073,0.425883,-0.551008,-1.91225,-0.618252,-1.54863,-1.1204,-0.641554,0.360533,BARBUNYA,1,unknown
1.10773,1.34396,0.667538,1.58266,-0.332046,-0.0388823,1.12487,1.15307,0.695135,-1.29833,-1.57152,0.240619,-1.48581,-0.475506,0.20164,0.58755,BARBUNYA,1,unknown
-0.730291,-0.789202,-0.762153,-0.567346,-0.588348,-0.336505,-0.734646,-0.741627,1.35275,0.6759,0.746884,0.522545,0.483396,0.625363,0.491488,0.371699,DERMASON,1,DERMASON
-0.293384,-0.247658,-0.153579,-0.37815,0.114785,0.375006,-0.297041,-0.2371,-0.992009,0.32646,0.0861984,-0.222597,0.260923,-0.225949,-0.260568,0.424915,DERMASON,1,SIRA
2.06609,2.12358,1.43131,2.27391,0.0353934,0.309474,2.06612,1.96997,-0.657207,-0.515015,-1.6483,-0.14256,-1.93027,-0.928988,-0.181952,0.507148,BARBUNYA,1,unknown
7.29177,4.64124,3.75865,6.89448,-0.331949,-0.0387793,7.22991,5.46318,-1.18349,0.522331,0.472933,0.187699,-3.77927,-1.42423,0.147952,-1.30579,BOMBAY,1,unknown
1.54615,1.68836,1.0738,1.86029,-0.0723051,0.21547,1.54795,1.53739,-0.347335,-0.531681,-1.52173,-0.0545854,-1.65087,-0.766078,-0.0949374,-0.228774,BARBUNYA,1,CALI
1.77882,2.01443,1.08691,2.29672,-0.328136,-0.0347304,1.795,1.73386,-0.285083,-1.23005,-2.0602,0.223892,-1.93437,-0.668306,0.184646,0.139218,BARBUNYA,1,unknown
1.44433,1.484,0.857732,1.97958,-0.37478,-0.0849701,1.45441,1.44984,0.408142,-0.933259,-1.01685,0.286976,-1.74991,-0.545549,0.248856,0.575927,BARBUNYA,1,unknown
-0.197672,-0.0936796,0.12827,-0.577336,0.699379,0.777271,-0.206602,-0.13211,0.204981,0.699398,-0.271094,-0.744231,0.480981,-0.612921,-0.760192,0.763199,SIRA,1,SIRA
2.16889,1.90339,1.19921,2.86569,-0.537975,-0.273764,2.16224,2.05284,0.704081,-0.237953,-0.495334,0.469994,-2.26673,-0.622459,0.43697,0.569555,BARBUNYA,1,unknown
0.684026,0.72912,0.252663,1.33956,-0.639424,-0.402476,0.691848,0.76172,-0.259637,-0.755836,-0.408913,0.59519,-1.31879,-0.101456,0.56722,0.82088,BARBUNYA,1,unknown
11.7824,6.91403,5.66743,9.32241,-0.0395758,0.244688,11.7439,7.78794,0.737978,-0.336653,-0.181913,-0.120086,-4.35561,-1.78064,-0.159783,-1.41886,BOMBAY,1,unknown
0.988042,0.972642,0.508911,1.59064,-0.510509,-0.240484,0.993181,1.04464,0.713503,-0.634583,-0.365393,0.440978,-1.4932,-0.312803,0.406964,0.653646,BARBUNYA,1,unknown
-0.517979,-0.583358,-0.560081,-0.283903,-0.527039,-0.260436,-0.518329,-0.490953,0.330739,0.159593,0.81447,0.432949,0.180932,0.395558,0.398673,-0.295308,SIRA,1,DERMASON
1.59391,1.91353,0.907376,2.26236,-0.49046,-0.216591,1.60715,1.57812,-0.541871,-1.09237,-2.23045,0.38045,-1.89218,-0.531323,0.344593,-0.68202,BARBUNYA,1,unknown
2.00684,1.72076,1.16983,2.62579,-0.434752,-0.151912,1.99246,1.92183,-0.35801,0.136688,-0.219093,0.333348,-2.11795,-0.661389,0.296262,-0.136561,BARBUNYA,1,CALI
2.43244,2.1936,1.95952,2.19748,0.624955,0.732786,2.42658,2.26161,-0.180927,-0.314056,-0.900907,-0.725131,-1.84518,-1.27497,-0.742288,-0.964066,CALI,1,CALI
5.48101,3.77761,2.75022,5.89352,-0.647541,-0.413187,5.43043,4.38322,1.00017,0.576988,0.213416,0.593851,-3.51314,-1.08845,0.565821,0.439182,BOMBAY,1,unknown
-0.029439,-0.0218925,-0.046393,0.118869,-0.152106,0.141718,-0.0365693,0.0482059,0.775353,0.459397,0.230864,0.0498005,-0.271601,-0.167359,0.00912453,0.594309,SIRA,1,SIRA
1.5788,1.45468,1.28676,1.57559,0.350428,0.552763,1.56757,1.56525,0.563855,0.100857,-0.443091,-0.454785,-1.46593,-0.986045,-0.48569,0.0546472,CALI,1,CALI
3.09717,2.42663,2.15832,3.10468,0.234613,0.468362,3.10594,2.76678,0.394797,-0.938941,-0.0453871,-0.401559,-2.32932,-1.23049,-0.434471,-1.98847,CALI,1,CALI
-0.186965,0.0979419,0.524442,-1.06628,1.83132,1.29006,-0.194789,-0.120476,1.3436,0.603984,-1.25266,-1.61584,1.13957,-1.11883,-1.54568,0.0713589,HOROZ,1,HOROZ
-0.511082,-0.666774,-0.784408,0.129316,-1.12225,-1.17396,-0.521492,-0.482991,1.29779,1.06437,1.4347,1.19911,-0.281988,1.04283,1.21341,0.596126,SEKER,1,SEKER
6.65549,4.60891,3.91059,5.72585,0.292307,0.51109,6.6257,5.09539,0.502152,-0.116309,-0.434972,-0.418302,-3.43899,-1.59965,-0.450607,-0.594217,BOMBAY,1,unknown
1.94535,2.18599,1.24383,2.34741,-0.199617,0.0960324,1.98155,1.87157,0.516842,-2.12218,-2.20696,0.0973135,-1.97438,-0.776862,0.0567834,0.519137,BARBUNYA,1,unknown
-1.3374,-1.33134,-1.07103,-1.95556,0.243594,0.475104,-1.33092,-1.53104,-0.598856,-0.123325,-0.318374,-0.342898,2.55803,0.427389,-0.377754,0.531405,DERMASON,1,DERMASON
-1.02235,-1.10611,-1.00911,-1.04568,-0.559055,-0.299748,-1.01849,-1.1063,-0.302076,0.0115942,0.767149,0.501552,1.08111,0.862492,0.469682,0.826795,DERMASON,1,DERMASON
1.47987,1.41365,0.551878,2.61469,-1.03534,-1.0115,1.48094,1.48051,0.347903,-0.486716,-0.59615,1.08588,-2.13277,-0.0576532,1.09,0.699189,BARBUNYA,1,unknown
0.726396,1.10562,1.61446,-0.456825,2.68185,1.54106,0.721413,0.80183,-2.0228,0.00737468,-1.94549,-2.16856,0.401199,-1.60662,-2.0118,-0.948812,HOROZ,1,HOROZ
0.351435,0.71579,0.900167,-0.359534,1.56656,1.1925,0.351524,0.438554,-0.435067,-0.204082,-1.733,-1.442,0.265543,-1.1899,-1.39395,-0.29232,HOROZ,1,HOROZ
0.865726,0.890707,0.0441351,2.23163,-1.35389,-1.6767,0.872403,0.93215,0.967762,-0.707486,-0.453582,1.49914,-1.88544,0.470053,1.54547,-0.230271,BARBUNYA,1,unknown
1.67477,1.684,1.43836,1.62033,0.483872,0.643571,1.72044,1.6466,0.442873,-2.62339,-1.10125,-0.632045,-1.43563,-1.09529,-0.654607,-2.11521,CALI,1,CALI
-0.370701,-0.538106,-0.784502,0.56501,-1.39201,-1.77111,-0.381735,-0.323267,0.83151,1.00039,1.47721,1.57114,-0.679248,1.26954,1.62624,0.296539,SEKER,1,SEKER
1.90626,2.31944,1.19386,2.3962,-0.278924,0.0166296,1.92668,1.83946,0.376546,-1.41952,-2.76813,0.154852,-1.97838,-0.736703,0.114744,-0.438253,BARBUNYA,1,unknown
-0.0926333,0.327622,0.614049,-0.885047,1.74786,1.26049,-0.0756239,-0.0189173,-2.7162,-1.35667,-1.92045,-1.62618,1.00326,-1.15484,-1.55463,-2.72107,HOROZ,1,HOROZ
1.46555,1.55339,1.08649,1.65176,0.0791685,0.345986,1.46403,1.46816,0.932492,-0.354932,-1.23555,-0.189928,-1.52685,-0.820268,-0.228541,0.348538,BARBUNYA,1,CALI
-0.34679,-0.223814,-0.193834,-0.446083,0.118088,0.377667,-0.347973,-0.296486,-1.16967,0.146808,-0.364595,-0.232085,0.347203,-0.204964,-0.269853,0.19074,SIRA,1,SIRA
1.46134,1.39981,1.23247,1.40899,0.410823,0.594678,1.44996,1.46454,-0.0081908,0.141451,-0.598399,-0.498002,-1.36031,-0.982122,-0.527108,0.504431,BARBUNYA,1,CALI
-0.202336,-0.180629,-0.382321,0.302732,-0.720797,-0.512817,-0.199243,-0.137185,-0.679396,-0.260788,0.209747,0.641735,-0.399215,0.360063,0.61597,-0.930896,SIRA,1,SIRA
1.4172,1.26434,0.813528,1.99095,-0.427922,-0.14415,1.408,1.42634,1.04735,0.0431742,-0.143418,0.351063,-1.7622,-0.500108,0.314418,0.764833,BARBUNYA,1,unknown
-0.624989,-0.49571,-0.293167,-1.00628,0.504537,0.657058,-0.618773,-0.615909,-1.38108,-0.399455,-0.444128,-0.612638,1.08618,-0.318515,-0.636237,-0.673938,HOROZ,1,DERMASON
7.38794,5.01311,4.03617,6.52341,0.0171848,0.294006,7.32319,5.51777,-0.528434,0.569832,-0.512281,-0.156711,-3.68467,-1.55833,-0.195889,-0.682913,BOMBAY,1,unknown
1.1321,1.60845,1.72218,0.143458,2.12966,1.38783,1.13662,1.17495,-1.11513,-0.618286,-2.52653,-1.81695,-0.269822,-1.5332,-1.71816,-0.185264,HOROZ,1,HOROZ
-0.210219,-0.340805,-0.510404,0.469478,-0.993467,-0.937489,-0.223773,-0.145771,0.663222,1.08139,1.16245,1.02788,-0.603378,0.676099,1.02719,0.5969,SEKER,1,SEKER
1.96282,1.85763,1.7166,1.7553,0.686309,0.769581,1.99317,1.88588,-0.066901,-1.85871,-0.921647,-0.808806,-1.52671,-1.23438,-0.820504,-2.17779,CALI,1,CALI
-0.516074,-0.558194,-0.792913,0.133801,-1.13626,-1.20135,-0.516973,-0.488753,0.152354,0.208121,0.659815,1.21579,-0.283801,1.06193,1.23168,0.517814,SEKER,1,SEKER
0.378499,0.812583,1.24534,-0.72648,2.49075,1.49165,0.379992,0.465431,0.137377,-0.304322,-2.04847,-2.04104,0.702507,-1.48063,-1.90647,-0.263707,HOROZ,1,HOROZ
1.11115,1.43859,1.73856,0.0707021,2.23056,1.41833,1.10092,1.15614,-0.427543,0.186782,-1.94312,-1.87033,-0.212186,-1.55194,-1.76339,0.254588,HOROZ,1,HOROZ
7.03564,4.52279,3.32658,7.20972,-0.74708,-0.549914,6.95692,5.31653,1.04125,0.945243,0.44398,0.702925,-3.88942,-1.19751,0.680324,0.0867335,BOMBAY,1,unknown
9.36647,5.85281,4.81396,7.81235,0.00569265,0.284156,9.2827,6.58956,-0.303621,0.643786,-0.185961,-0.147689,-4.02841,-1.6758,-0.187005,-0.77101,BOMBAY,1,unknown
-0.629259,-0.835464,-1.04948,0.301665,-1.57037,-2.26966,-0.639689,-0.620952,0.673645,1.1759,1.81883,1.8608,-0.45848,1.78302,1.95544,0.907759,SEKER,1,SEKER
1.08599,1.28859,0.669832,1.57856,-0.326924,-0.0334452,1.12196,1.13349,0.326646,-2.31628,-1.41625,0.202189,-1.44974,-0.492108,0.16263,-0.592252,BARBUNYA,1,unknown
-0.573619,-0.494347,-0.409803,-0.696685,0.0321719,0.30675,-0.562677,-0.555583,-0.772074,-0.847727,-0.122789,-0.160015,0.664911,-0.0252475,-0.199141,-0.256794,SIRA,1,SIRA
1.96473,2.49969,1.04636,2.78545,-0.642089,-0.405986,2.01551,1.88744,0.981876,-2.76288,-3.19782,0.555088,-2.19233,-0.525188,0.525361,-0.688594,BARBUNYA,1,unknown
0.402805,0.716517,0.210605,0.742955,-0.293819,0.00125855,0.422403,0.489477,0.500152,-1.49241,-1.52167,0.20538,-0.84889,-0.250768,0.165864,0.806783,BARBUNYA,1,unknown
1.16146,1.47703,0.7903,1.48833,-0.135642,0.157234,1.17425,1.20124,-0.638729,-1.06418,-1.9273,0.0348006,-1.42182,-0.61373,-0.00588329,0.668947,BARBUNYA,1,unknown
-0.525665,-0.687283,-0.85737,0.229541,-1.28084,-1.50581,-0.537308,-0.499837,0.0228822,1.18977,1.47932,1.422,-0.382463,1.25946,1.45939,0.682268,SEKER,1,SEKER
-0.23216,-0.142716,-0.0766717,-0.329019,0.178733,0.425625,-0.228679,-0.169733,0.829707,-0.282659,-0.181425,-0.295396,0.220505,-0.306109,-0.331623,0.00554848,SIRA,1,SIRA
1.31833,1.33215,0.891914,1.6593,-0.137017,0.155944,1.32576,1.34011,-0.558395,-0.790419,-0.793125,0.0314133,-1.53604,-0.659268,-0.00926985,0.493311,BARBUNYA,1,CALI
5.29011,3.62592,2.61991,5.82341,-0.715879,-0.505956,5.27111,4.26291,0.444635,-0.241035,0.375678,0.67828,-3.49257,-1.02819,0.654368,0.539954,BOMBAY,1,unknown
-0.0566349,-0.0427618,-0.0551181,0.0950773,-0.144837,0.148589,-0.0585173,0.019407,0.595058,0.0741495,0.2056,0.0172186,-0.217255,-0.176918,-0.0234512,-0.319109,SIRA,1,SIRA
-1.06847,-1.10987,-0.960309,-1.25722,-0.292663,0.00245716,-1.06077,-1.16626,-1.02177,-0.402979,0.411692,0.183817,1.41376,0.623185,0.144024,0.0746179,DERMASON,1,DERMASON
1.36451,1.27423,1.17992,1.31494,0.421242,0.60177,1.34564,1.38051,1.14951,0.555842,-0.374404,-0.519928,-1.27775,-0.971322,-0.548064,0.0270683,CALI,1,CALI
-0.718073,-0.729333,-0.511017,-0.954503,0.12082,0.379864,-0.722833,-0.726893,-0.795543,0.706132,0.424426,-0.231934,0.977711,0.0124011,-0.269706,0.295052,DERMASON,1,DERMASON
-0.593721,-0.727459,-0.894449,0.089181,-1.24004,-1.4156,-0.602764,-0.579113,0.525728,1.01184,1.28868,1.36919,-0.250465,1.26901,1.40075,0.844112,SEKER,1,SEKER
0.93319,1.18526,1.33349,0.286219,1.48183,1.15886,0.923851,0.994411,-2.15005,0.195875,-1.52366,-1.40181,-0.377141,-1.30992,-1.35852,-1.1226,HOROZ,1,HOROZ
1.2845,1.31437,0.882314,1.60496,-0.111813,0.179411,1.28186,1.31037,-1.01755,-0.26338,-0.832984,0.00482759,-1.498,-0.6653,-0.0358173,0.4703,BARBUNYA,1,CALI
-0.646404,-0.606538,-0.524179,-0.736141,-0.100179,0.190121,-0.64679,-0.641249,0.170479,0.233275,0.108879,-0.00645736,0.686052,0.136549,-0.0470687,0.493782,DERMASON,1,DERMASON
0.47802,0.810349,0.339088,0.716073,-0.11931,0.172469,0.492572,0.563354,-1.03491,-1.16347,-1.63523,0.0133636,-0.816656,-0.404325,-0.0272998,0.500762,BARBUNYA,1,unknown
8.06442,5.20928,4.16247,7.13693,-0.153865,0.14005,7.95859,5.89485,-0.0390248,1.30692,-0.106238,0.0504781,-3.87814,-1.53004,0.00980298,0.552441,BOMBAY,1,unknown
1.80957,1.8697,0.897209,2.68248,-0.732276,-0.528928,1.84031,1.75946,0.416087,-1.89979,-1.42677,0.696682,-2.1653,-0.401381,0.673744,0.491591,BARBUNYA,1,unknown
1.94666,1.82468,1.65984,1.70775,0.660195,0.754062,1.9241,1.87264,1.0274,0.524738,-0.837008,-0.723573,-1.56276,-1.19168,-0.740827,0.267542,CALI,1,CALI
1.07856,1.12407,0.597466,1.62521,-0.435306,-0.152543,1.08672,1.12679,-0.197326,-0.81029,-0.725019,0.364543,-1.52538,-0.390392,0.32825,0.951582,BARBUNYA,1,unknown
1.96966,2.33403,1.42312,2.1247,0.122278,0.381034,1.99666,1.89147,0.283045,-1.70903,-2.64904,-0.241729,-1.8254,-0.959998,-0.279283,-0.0174348,BARBUNYA,1,unknown
-0.984382,-0.985742,-0.75275,-1.35008,0.131444,0.388374,-0.97969,-1.05745,-1.01724,-0.101354,0.203268,-0.237646,1.53713,0.199049,-0.275292,0.465609,DERMASON,1,DERMASON
1.3226,1.69349,1.95744,0.185959,2.38836,1.46367,1.3226,1.34385,0.800997,-0.407189,-2.24101,-1.96362,-0.331861,-1.62547,-1.84187,0.426351,HOROZ,1,HOROZ
1.33541,1.43859,0.962809,1.56485,0.00298893,0.281829,1.33383,1.35507,-0.987217,-0.327999,-1.18982,-0.101594,-1.48021,-0.738937,-0.141511,0.831021,BARBUNYA,1,CALI
-0.0995965,-0.0795408,-0.0441785,-0.0404473,-0.0216882,0.260412,-0.102478,-0.0263575,0.422594,0.169147,0.186223,-0.10149,-0.0875841,-0.237931,-0.141408,-0.0762099,SIRA,1,SIRA
-0.178491,-0.107417,-0.08093,-0.203332,0.0643839,0.33376,-0.176327,-0.111285,0.742561,-0.194593,-0.0863334,-0.16928,0.0620811,-0.246398,-0.208255,0.576793,SIRA,1,SIRA
0.0766512,0.0649882,0.0599691,0.222088,-0.0949038,0.194952,0.0705888,0.159317,-1.01899,0.326563,0.290198,-0.019968,-0.359267,-0.263445,-0.0605255,0.196504,SIRA,1,SIRA
0.366412,0.766535,1.17805,-0.663473,2.31329,1.44245,0.370051,0.453441,0.581787,-0.443648,-1.89674,-1.94025,0.634747,-1.43238,-1.82227,-0.551357,HOROZ,1,HOROZ
8.37028,5.57009,4.81107,6.55569,0.550132,0.686298,8.31466,6.06156,1.78738,0.240856,-0.703221,-0.641813,-3.70192,-1.78144,-0.663841,-0.253885,BOMBAY,1,unknown
8.19074,5.20921,4.08029,7.47352,-0.342095,-0.0496029,8.11642,5.96398,0.955132,0.640495,0.0730668,0.237847,-3.95822,-1.4705,0.198822,0.0959865,BOMBAY,1,unknown
-0.767406,-0.81546,-0.736813,-0.724566,-0.422752,-0.138299,-0.774024,-0.786625,0.983274,0.933848,0.659505,0.335121,0.674974,0.496676,0.298078,0.401874,DERMASON,1,DERMASON
0.764825,1.04713,1.28787,0.0217675,1.68908,1.23902,0.777832,0.838012,-0.676644,-1.07002,-1.55363,-1.55331,-0.107472,-1.34404,-1.49139,-1.36244,HOROZ,1,HOROZ
-0.46523,-0.584106,-0.910232,0.527218,-1.5255,-2.13443,-0.470495,-0.430341,0.183653,0.567633,1.17028,1.78563,-0.659426,1.55331,1.86935,0.729994,SEKER,1,SEKER
0.431774,0.752514,0.195451,0.84126,-0.380501,-0.0912405,0.464104,0.518026,-0.0126261,-2.30637,-1.56481,0.297686,-0.928681,-0.201049,0.259789,0.734074,BARBUNYA,1,unknown
-1.42792,-1.58682,-1.40065,-1.71388,-0.590099,-0.338726,-1.42491,-1.6603,0.466303,0.425803,0.798115,0.528665,2.12431,1.35464,0.497851,0.515038,DERMASON,1,DERMASON
-0.166404,-0.0729556,-0.139957,-0.0493852,-0.142224,0.151051,-0.16361,-0.0981975,-0.687678,-0.248211,-0.217506,0.0170644,-0.0731528,-0.123178,-0.0236053,-0.226371,SIRA,1,SIRA
1.63917,1.71231,1.20953,1.80161,0.1108,0.371788,1.65169,1.61652,0.46372,-1.05831,-1.3265,-0.219283,-1.62945,-0.876907,-0.257323,0.404171,BARBUNYA,1,unknown
1.42272,1.65238,0.758439,2.14513,-0.57553,-0.320326,1.43989,1.43113,-0.698209,-1.28817,-1.76897,0.48884,-1.83084,-0.418836,0.456495,-0.289484,BARBUNYA,1,unknown
-0.206015,-0.328714,-0.463123,0.398822,-0.888142,-0.762401,-0.217705,-0.14119,-0.513775,0.927493,1.10923,0.885582,-0.531213,0.556573,0.87424,0.357975,SEKER,1,SEKER
1.32635,1.45311,0.861738,1.7139,-0.20498,0.0907891,1.34196,1.34713,-0.555706,-1.21172,-1.28069,0.110849,-1.58179,-0.615768,0.0703941,0.806185,BARBUNYA,1,unknown
1.97747,2.19008,1.55921,1.92721,0.396365,0.584769,1.97936,1.89786,-1.40234,-0.587368,-2.13338,-0.498461,-1.70038,-1.08956,-0.527547,-0.0126123,BARBUNYA,1,unknown
1.50345,1.9486,1.67609,1.03668,1.21211,1.04285,1.57403,1.50079,-0.767364,-3.88431,-2.62118,-1.27935,-0.936274,-1.36614,-1.24976,-4.19224,BARBUNYA,1,unknown
2.26382,2.67173,1.75368,2.14856,0.447203,0.619268,2.31697,2.12863,-0.662324,-2.76996,-2.99437,-0.536639,-1.84807,-1.16019,-0.564008,0.281079,BARBUNYA,1,unknown
-0.856023,-0.744053,-0.726582,-1.01564,-0.15116,0.142614,-0.846259,-0.895585,-0.398855,-0.688784,-0.45546,0.0520217,1.04436,0.332383,0.0113484,0.711158,DERMASON,1,DERMASON
1.02391,1.17543,0.915797,0.99392,0.35936,0.55905,1.02223,1.0773,0.509031,-0.26067,-1.15285,-0.444806,-1.05261,-0.846634,-0.476105,0.74489,BARBUNYA,1,CALI
-0.782515,-0.972758,-1.25261,0.244926,-1.79789,-3.09341,-0.787386,-0.805048,0.796949,0.770732,1.69258,2.23092,-0.405084,2.34327,2.38602,0.92211,SEKER,1,SEKER
-0.788493,-0.943408,-1.22344,0.162201,-1.71346,-2.75645,-0.794293,-0.812355,0.313651,0.870391,1.42409,2.08627,-0.320854,2.19181,2.21642,0.79344,SEKER,1,SEKER
1.14425,1.2914,1.11449,0.960405,0.618456,0.72882,1.14333,1.18584,-1.01019,-0.326755,-1.22383,-0.68767,-1.01155,-1.00631,-0.707087,0.269129,CALI,1,CALI
-0.804456,-0.774032,-0.740546,-0.817349,-0.349177,-0.0572011,-0.801588,-0.831914,-0.231099,-1.17127e-05,0.108661,0.243135,0.807981,0.44912,0.204197,0.00912524,DERMASON,1,DERMASON
-0.623938,-0.618782,-0.662869,-0.434812,-0.552309,-0.29139,-0.624841,-0.614668,1.23722,0.269224,0.339545,0.48593,0.32119,0.513542,0.453479,0.550517,SIRA,1,DERMASON
-1.05204,-1.08839,-0.946707,-1.24624,-0.281254,0.0142355,-1.04502,-1.14483,-0.14331,-0.332437,0.391132,0.189493,1.37117,0.61296,0.149769,0.720613,DERMASON,1,DERMASON
-0.270983,-0.269198,-0.256752,-0.117023,-0.244795,0.0512963,-0.273866,-0.212365,0.947174,0.2509,0.347897,0.114416,0.0103052,0.00140082,0.073983,-0.586739,SIRA,1,SIRA
10.889,6.73609,5.7149,8.20311,0.422738,0.602785,10.8031,7.35705,1.04986,0.483121,-0.697198,-0.54669,-4.11908,-1.87024,-0.573588,-0.941574,BOMBAY,1,unknown
-0.483032,-0.561334,-0.524872,-0.277586,-0.483437,-0.2083,-0.482696,-0.450726,0.711621,0.0807284,0.898306,0.410729,0.139783,0.354385,0.375757,0.670433,SIRA,1,DERMASON
8.25965,5.06565,3.77883,8.0919,-0.762407,-0.571891,8.14915,6.00153,-0.273953,1.35866,0.606034,0.727842,-4.11337,-1.28846,0.706618,0.303265,BOMBAY,1,unknown
2.06195,1.90478,1.47825,2.22365,0.115144,0.375295,2.0676,1.96662,-0.892696,-0.762384,-0.816747,-0.241187,-1.87995,-0.978364,-0.278754,-0.254586,CALI,1,CALI
8.66595,5.60215,4.66897,7.27349,0.131244,0.388214,8.72929,6.2206,-0.614509,-2.06827,-0.399838,-0.311205,-3.86497,-1.69115,-0.346996,-2.27918,BOMBAY,1,unknown
-0.473179,-0.4222,-0.417457,-0.422164,-0.217318,0.0786576,-0.469398,-0.439434,-0.806092,-0.228476,0.0653558,0.108719,0.317202,0.114095,0.0682508,0.257385,SIRA,1,SIRA
0.370354,0.678098,1.10121,-0.584659,2.10643,1.38064,0.366823,0.457353,-0.129892,0.0310717,-1.48205,-1.79483,0.513167,-1.36605,-1.69935,0.12843,HOROZ,1,HOROZ
1.39683,1.42228,0.62192,2.30737,-0.805385,-0.634914,1.41142,1.40866,0.12195,-1.15862,-0.914001,0.784467,-1.94846,-0.226889,0.766557,0.436792,BARBUNYA,1,unknown
1.13519,1.40887,0.744367,1.54438,-0.223164,0.0728768,1.15056,1.17772,0.694596,-1.20251,-1.74295,0.101579,-1.43617,-0.566946,0.0610709,-0.224446,BARBUNYA,1,unknown
2.23761,2.25767,1.24746,2.93336,-0.528182,-0.261825,2.26313,2.10777,1.02984,-1.61733,-1.66904,0.448165,-2.29345,-0.650205,0.414391,0.195151,BARBUNYA,1,unknown
2.63523,2.85704,1.74303,2.85834,-0.0126056,0.268332,2.69048,2.41884,-0.24792,-2.74436,-2.69108,-0.110861,-2.24667,-1.02067,-0.150671,-0.0863308,BARBUNYA,1,unknown
0.248498,0.456809,0.440772,0.0534909,0.54095,0.680466,0.272317,0.335331,-0.289503,-1.7961,-0.960718,-0.636169,-0.174509,-0.718995,-0.658506,-0.346361,BARBUNYA,1,SIRA
0.425665,0.520579,0.593343,0.319386,0.508381,0.659551,0.457197,0.512016,-1.45763,-2.25733,-0.482487,-0.67622,-0.346932,-0.801398,-0.696305,-2.97601,HOROZ,1,HOROZ
10.0391,6.47722,5.85968,7.13013,0.999812,0.940825,10.0537,6.93412,1.51545,-1.14172,-1.00363,-1.0678,-3.82642,-1.98306,-1.059,-2.28647,BOMBAY,1,unknown
-0.956332,-0.999832,-0.939186,-0.958512,-0.526794,-0.26014,-0.949156,-1.02165,0.481506,-0.385977,0.524759,0.462642,0.964912,0.765493,0.429361,0.762235,DERMASON,1,DERMASON
-0.324784,-0.275832,-0.0711309,-0.593858,0.428436,0.606644,-0.332416,-0.271945,1.25482,0.677352,0.0713502,-0.510419,0.505447,-0.405292,-0.53898,0.638092,SIRA,1,SIRA
-0.811747,-0.828499,-0.678843,-0.954992,-0.133916,0.158852,-0.809399,-0.840872,1.05453,0.0567377,0.424403,0.0257414,0.974156,0.277689,-0.0149384,0.403132,DERMASON,1,DERMASON
-0.633726,-0.776073,-0.862347,-0.0906403,-1.07863,-1.09087,-0.641754,-0.626233,-0.198585,0.951392,1.35081,1.13998,-0.057946,1.09111,1.14884,0.582999,SEKER,1,SEKER
0.0199603,-0.0454457,-0.211283,0.533802,-0.664299,-0.435504,0.0144276,0.100184,-0.01532,0.31456,0.635851,0.618245,-0.661098,0.217111,0.591345,0.597654,SIRA,1,SEKER
2.17632,1.99959,1.68646,2.08623,0.420214,0.601072,2.16566,2.05879,-1.28894,-0.0659702,-0.86186,-0.509686,-1.81207,-1.1319,-0.53828,0.382568,BARBUNYA,1,CALI
